Pre_R_Mean,Pre_G_Mean,Pre_B_Mean,Pre_R_Std,Pre_G_Std,Pre_B_Std,Pre_GND_Mean,Pre_GND_Std,Pre_GND_Q25,Pre_GND_Q50,Pre_GND_Q75,Pre_GND_Q90,Pre_GND_Q95,Pre_GND_Q99,Pre_GND_IQR,Pre_GND_Peak,Pre_GND_Skewness,Pre_GND_Kurtosis,Pre_GND_CV,Pre_GND_HighRatio,Pre_GND_LowRatio,Process_Temp,Process_Time,Process_H2,Process_Ar,Target_103,Target_102,Target_301,Target_114,Target_115,Target_105,Target_124,Target_125,Target_214,TARGET_Yield,Sample_ID,Target_Scheme
228.40320692883896,55.45213014981273,50.81975655430712,68.43697513753564,64.93383518835671,74.18838502462219,0.03723482947863583,0.014725675824386927,0.0303,0.0404,0.048,0.0533,0.0557,0.0587,0.0177,0.0469,-0.919090942651035,0.15026380532736594,0.3954812209583518,0.0,0.05056840454723638,1380,4.0,100,500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13,3
228.40320692883896,55.45213014981273,50.81975655430712,68.43697513753564,64.93383518835671,74.18838502462219,0.03723482947863583,0.014725675824386927,0.0303,0.0404,0.048,0.0533,0.0557,0.0587,0.0177,0.0469,-0.919090942651035,0.15026380532736594,0.3954812209583518,0.0,0.05056840454723638,1380,4.0,100,500,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0003831417624521073,13,4
83.60679347826087,200.74021739130436,119.77989130434783,81.6798855585352,84.84103045048747,108.91174812967736,0.03997084309133489,0.011580893631123537,0.032,0.04,0.0487,0.0552,0.0587,0.0615,0.0167,0.0365,-0.24309169437433614,-0.3831181878877934,0.2897335341328867,0.0,0.0,1189,27.5,132,728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1
83.60679347826087,200.74021739130436,119.77989130434783,81.6798855585352,84.84103045048747,108.91174812967736,0.03997084309133489,0.011580893631123537,0.032,0.04,0.0487,0.0552,0.0587,0.0615,0.0167,0.0365,-0.24309169437433614,-0.3831181878877934,0.2897335341328867,0.0,0.0,1189,27.5,132,728,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14,2
83.60679347826087,200.74021739130436,119.77989130434783,81.6798855585352,84.84103045048747,108.91174812967736,0.03997084309133489,0.011580893631123537,0.032,0.04,0.0487,0.0552,0.0587,0.0615,0.0167,0.0365,-0.24309169437433614,-0.3831181878877934,0.2897335341328867,0.0,0.0,1189,27.5,132,728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,3
83.60679347826087,200.74021739130436,119.77989130434783,81.6798855585352,84.84103045048747,108.91174812967736,0.03997084309133489,0.011580893631123537,0.032,0.04,0.0487,0.0552,0.0587,0.0615,0.0167,0.0365,-0.24309169437433614,-0.3831181878877934,0.2897335341328867,0.0,0.0,1189,27.5,132,728,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,4
227.4995841995842,90.56257796257796,61.41309771309771,71.76179157839024,59.24926052663844,79.89198646887583,0.006641929218817437,0.008741739317345286,0.0032,0.0043,0.006,0.0089,0.02369999999999891,0.04893400000000002,0.0028,0.0029,3.9433618519218103,15.164599846197227,1.3161446063861713,0.07682347863616745,0.0,1200,10.0,50,300,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835858585858586,15,1
227.4995841995842,90.56257796257796,61.41309771309771,71.76179157839024,59.24926052663844,79.89198646887583,0.006641929218817437,0.008741739317345286,0.0032,0.0043,0.006,0.0089,0.02369999999999891,0.04893400000000002,0.0028,0.0029,3.9433618519218103,15.164599846197227,1.3161446063861713,0.07682347863616745,0.0,1200,10.0,50,300,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03535353535353535,15,2
227.4995841995842,90.56257796257796,61.41309771309771,71.76179157839024,59.24926052663844,79.89198646887583,0.006641929218817437,0.008741739317345286,0.0032,0.0043,0.006,0.0089,0.02369999999999891,0.04893400000000002,0.0028,0.0029,3.9433618519218103,15.164599846197227,1.3161446063861713,0.07682347863616745,0.0,1200,10.0,50,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3888888888888889,15,3
227.4995841995842,90.56257796257796,61.41309771309771,71.76179157839024,59.24926052663844,79.89198646887583,0.006641929218817437,0.008741739317345286,0.0032,0.0043,0.006,0.0089,0.02369999999999891,0.04893400000000002,0.0028,0.0029,3.9433618519218103,15.164599846197227,1.3161446063861713,0.07682347863616745,0.0,1200,10.0,50,300,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49747474747474746,15,4
141.83661616161615,102.5989898989899,197.8709595959596,97.02335033586347,79.76736381739249,91.72366862922087,0.00428919197117859,0.005535776841725762,0.0024,0.0032,0.0046,0.0061,0.0075,0.04326000000000004,0.0022,0.0024,6.911295202903792,51.77987673390443,1.2906339653071377,0.04014410705095214,0.0,1400,19.0,103,699,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643939393939394,16,1
141.83661616161615,102.5989898989899,197.8709595959596,97.02335033586347,79.76736381739249,91.72366862922087,0.00428919197117859,0.005535776841725762,0.0024,0.0032,0.0046,0.0061,0.0075,0.04326000000000004,0.0022,0.0024,6.911295202903792,51.77987673390443,1.2906339653071377,0.04014410705095214,0.0,1400,19.0,103,699,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3797979797979798,16,2
141.83661616161615,102.5989898989899,197.8709595959596,97.02335033586347,79.76736381739249,91.72366862922087,0.00428919197117859,0.005535776841725762,0.0024,0.0032,0.0046,0.0061,0.0075,0.04326000000000004,0.0022,0.0024,6.911295202903792,51.77987673390443,1.2906339653071377,0.04014410705095214,0.0,1400,19.0,103,699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16944444444444445,16,3
141.83661616161615,102.5989898989899,197.8709595959596,97.02335033586347,79.76736381739249,91.72366862922087,0.00428919197117859,0.005535776841725762,0.0024,0.0032,0.0046,0.0061,0.0075,0.04326000000000004,0.0022,0.0024,6.911295202903792,51.77987673390443,1.2906339653071377,0.04014410705095214,0.0,1400,19.0,103,699,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17853535353535355,16,4
194.364898989899,68.93813131313131,120.28510101010102,91.56964593032411,72.25179387348831,104.33272797290583,0.02195430794886048,0.020379961872590092,0.0031,0.0066,0.0425,0.0492,0.0528,0.0578,0.039400000000000004,0.0024,0.3201417898352967,-1.6683702944097756,0.9282898791463795,0.0,0.0,1380,4.0,50,300,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31986531986531985,19,1
194.364898989899,68.93813131313131,120.28510101010102,91.56964593032411,72.25179387348831,104.33272797290583,0.02195430794886048,0.020379961872590092,0.0031,0.0066,0.0425,0.0492,0.0528,0.0578,0.039400000000000004,0.0024,0.3201417898352967,-1.6683702944097756,0.9282898791463795,0.0,0.0,1380,4.0,50,300,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.49074074074074076,19,2
194.364898989899,68.93813131313131,120.28510101010102,91.56964593032411,72.25179387348831,104.33272797290583,0.02195430794886048,0.020379961872590092,0.0031,0.0066,0.0425,0.0492,0.0528,0.0578,0.039400000000000004,0.0024,0.3201417898352967,-1.6683702944097756,0.9282898791463795,0.0,0.0,1380,4.0,50,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3648989898989899,19,3
194.364898989899,68.93813131313131,120.28510101010102,91.56964593032411,72.25179387348831,104.33272797290583,0.02195430794886048,0.020379961872590092,0.0031,0.0066,0.0425,0.0492,0.0528,0.0578,0.039400000000000004,0.0024,0.3201417898352967,-1.6683702944097756,0.9282898791463795,0.0,0.0,1380,4.0,50,300,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31986531986531985,19,4
227.88538159371492,56.71787317620651,53.22039842873176,68.60209486026905,64.35631314647259,75.31132219677772,0.037844399141630895,0.01489357728368605,0.030675,0.0412,0.0487,0.0541,0.0565,0.0589,0.018025,0.0417,-0.9529031201168239,0.21476366775541145,0.39354772757647793,0.0,0.051716738197424894,1380,6.0,50,300,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1
227.88538159371492,56.71787317620651,53.22039842873176,68.60209486026905,64.35631314647259,75.31132219677772,0.037844399141630895,0.01489357728368605,0.030675,0.0412,0.0487,0.0541,0.0565,0.0589,0.018025,0.0417,-0.9529031201168239,0.21476366775541145,0.39354772757647793,0.0,0.051716738197424894,1380,6.0,50,300,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2
227.88538159371492,56.71787317620651,53.22039842873176,68.60209486026905,64.35631314647259,75.31132219677772,0.037844399141630895,0.01489357728368605,0.030675,0.0412,0.0487,0.0541,0.0565,0.0589,0.018025,0.0417,-0.9529031201168239,0.21476366775541145,0.39354772757647793,0.0,0.051716738197424894,1380,6.0,50,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20,3
227.88538159371492,56.71787317620651,53.22039842873176,68.60209486026905,64.35631314647259,75.31132219677772,0.037844399141630895,0.01489357728368605,0.030675,0.0412,0.0487,0.0541,0.0565,0.0589,0.018025,0.0417,-0.9529031201168239,0.21476366775541145,0.39354772757647793,0.0,0.051716738197424894,1380,6.0,50,300,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,4
